URL,Job Title,Job Description
https://sg.indeed.com/rc/clk?jk=0b0ad528d273c638&fccid=7cf87f932afc64bc&vjs=3,Senior Machine Learning Engineer,"Job detailsJob TypeFull-timeFull Job Description
 COMPANY DESCRIPTION
 

  NE Digital is the digital, data and technology organization that serve as a center of excellence to drive digital transformation for our group of NTUC Social Enterprises to meet the critical social needs of Singapore's community. Delivering innovative products and solutions, we empower our people to lead a better and meaningful life through digital services in the area of daily essentials, health and community care, childcare and education as well as financial services.
 


The Team

 We believe that diversity is key to driving an innovative, cohesive, productive and fun workplace! Hence, at NE Digital our people join us from all around the world. Be sure to be soaked in an environment with different ethnic groups driving innovation and injecting some creative juice as one!
 Contributing to a social purpose through technology, our team of passionate and dedicated folks are spread into different social enterprises such as NTUC Fairprice Group, NTUC First Campus, NTUC Health and among others!
 Creating technologies that impacts!

 DESIGNATION : Senior Machine Learning Engineer
 
 RESPONSIBILITIES
 
NE Digital is currently hiring for a senior machine learning engineer to join our data science team in the Center of Excellence.
 Responsibility:

Generally building, deploying, maintaining, retraining, and optimizing machine learning systems
Work with data scientists and domain experts to design the ML workflow, deployment strategy, and productionalize machine learning application/service (batch/real-time) to solve business challenges.
Run machine learning UAT, Testing, and experiments, perform basic statistical analyses and refine the test results, and report findings
Proactively monitor and identify the technical risk of the ML application/service and influence the relevant stakeholders in their resolutions
Establish, apply and maintain best practices and principles of machine learning engineering.


 QUALIFICATIONS
 

Bachelor/master in computing or any related discipline with at least 5 years of working experience
Experience in cloud computing platforms such as AWS, GCP, and Azure.
Experience working with machine learning techniques, frameworks, and applications.
REST/Web API development and management.
Software development experience through hands-on coding in a general-purpose programming language such as Python, Java, and Go, etc;
Experience in writing production-level code and familiarity with CI/CD procedures.
Experience with relational databases and non-relational databases e.g Cloud SQL, big query and Redis, etc.
Demonstrate end-to-end understanding of applications (including, but not limited to, the machine learning algorithms) being created.
Self-motivated, proactive, and passionate about technologies and solving challenging problems
Good communication skills and strong team player, Seek First to Understand, Then to Be Understood

Hiring InsightsJob activityPosted 1 day ago"
https://sg.indeed.com/rc/clk?jk=df98c60048208b8a&fccid=a9e238e08ed877ca&vjs=3,Machine Learning Engineer,"Job detailsSalary$7,000 - $11,000 a monthJob TypeFull-timeFull Job Description
Cialfo is a leading platform connecting students, higher education institutions and counselors through technology driven solutions. Launched in 2017 with a mission to make education accessible to 100 million students, Cialfo provides a range of mobile and web solutions to students, K-12 institutions and higher education institutions. We’re one of the fastest-growing edtech startups in the region, consistently charting new heights! 
Bridge the collaboration between distinct teams by bringing your holistic view and leadership to the table. You are instrumental in bringing our mission to life by being a tactical problem-solver, establishing ambitious pipelines to construct dynamic products and strategizing against competing forces. 
Job Description 
We are looking for a highly capable machine learning engineer to optimize our machine learning systems. You will be evaluating existing machine learning (ML) processes, performing statistical analysis to resolve data set problems, and enhancing the accuracy of our AI models on recommendations and predictive analytics, which will help enhance the user experience and enable our business teams to make data-driven decisions 
To ensure success as a machine learning engineer, you should demonstrate solid data science knowledge and experience in a related ML role. A first-class machine learning engineer will be someone whose expertise translates into the enhanced performance of our AI models and help us iterate and deploy the models faster and at scale. This role requires one to be hands-on and would involve some interactions with the product and engineering teams and occasionally with the business. We are expecting to scale 10x in the coming year and 100x by end of 2024 hence, this role requires one to be comfortable with the challenges that come with scaling. 
Responsibilities 
In the First Month, You Will 

Talk to individual stakeholders and get an understanding of their pain points and interactions with the DS team 
Get an understanding of our infrastructure and roadmap 
Work with one of our ML engineers on a project to get an end to end understanding of our approach to model development 

In the Next Three Months, You Will 

Take ownership of one of our machine learning projects 
Create the end to end machine learning workflow for the project at hand, including the ingestion pipeline, feature engineering, model development, training, testing, serving, and monitoring 
Document the entire approach 
Collaborate with managers to determine and refine machine learning objectives. 

In the Next one Year, You Will 

Suggest improvements in our ML workflow 
Work on developing a framework for faster ML development 
Create an A/B testing platform 
Design a feature store to include online and offline features 
Use cutting edge models on NLP, RL to develop user recommendations 
Help us develop DS as a CoE 

Requirements 
Must Have 

Bachelor's degree in computer science, data science, mathematics, or a related field. 
At least two years of experience as a machine learning engineer or data scientist 
At least 5 years of experience in python programming 
At least 5 years of experience in database and SQL 
Superb analytical and problem-solving abilities. 

Should Have 

Understanding of CI/CD pipeline (Jenkins, Gitlab, Github etc) 
Familiarity with Sklearn, Tensorflow, Keras, or Pytorch 
Understanding of data warehouse and data lake 
Great communication and collaboration skills. 

Good To Have 

Master’s degree in data analytics, recommender systems, or similar 
Understanding of AWS ecosystem (MWAA, Redshift, Athena, S3, Glue, etc) 
Exposure to spark/pyspark 
Excellent time management and organizational abilities. 

Benefits 
Exact benefits vary depending on your location. That said, all full-time Cialfo employees receive the following benefits: 

Paid Annual and Medical leaves 
Flexible working environment 
Medical Health Insurance 
and more...

Hiring InsightsJob activityPosted 1 day ago"
https://sg.indeed.com/rc/clk?jk=5c263d76f74a912f&fccid=3d93d4e4c078603a&vjs=3,Machine Learning Research Engineer (Predictive Maintenance),"Job detailsSalary$5,000 - $6,000 a monthJob TypeFull-timePermanentFull Job Description
Machine Learning Research Engineer (Predictive Maintenance) 
Job description 
Role: Machine Learning Research Engineer (Predictive Maintenance)  Location: Singapore  Term: Full-time 
Reporting to: Chief Technical Officer (CTO) 
About Datakrew 
Datakrew is an innovative deep technology company with strong roots in IoT, AI & data security founded by industry veterans and PhDs. We are headquartered in Singapore, with a regional presence in India, Indonesia, and Abu Dhabi. We are venture-backed by leading investors from Japan, Singapore, USA, and India. At Datakrew, we are building a no-code IoT platform with the tools for companies to develop, deploy and manage omnichannel enterprise IoT solutions rapidly i.e., within 48 hours! Secure and robust IoT solutions built on our platform have been deployed in multiple sectors – such as Energy, Manufacturing, Maritime, Buildings, Transportation, etc. The solutions range across asset tracking, condition monitoring, energy management, predictive maintenance, performance warnings, decision insights, etc. 
Today, our team has a combined experience of over 100 years in the IoT, AI, and cybersecurity space, and we are excited to grow our family as we embark upon a journey to transform ourselves from an IoT/AI startup to an industry leader within this decade. “By 2030, 25% of the world’s IoT data will flow through Datakrew” – this is our goal. 
We welcome you to join us in this journey where we will work together to make history! You will be challenged and presented with opportunities to grow, and we will back you even if you fail – because we will count on your attitude more than your skills. We have a diverse, collaborative environment where problem-solving is a team sport and creative solutions are recognized and rewarded. Does this sound like the right team for you? Apply today! 
The Product You Will Work On (AIStudio and Predictive Maintenance) 
Datakrew is developing a brand new platform – an open-source platform focused on developing Machine Learning models for IoT applications using low-code or no-code. It is a platform that enables users to create an end-to-end pipeline with the help of just drag-and-drop features to visualize and infer output from the models. IoT engineers can work with AIStudio, an application platform that uses leading software technologies to create machine learning models for a variety of purposes. 
Additionally, Datakrew is aiming to provide industrial predictive maintenance and monitoring solutions that are reliable and cost-effective. 
As we scale rapidly, we are looking to bring on board a creative and proactive person who has experience and knowledge in machine learning, vibration data analysis, and predictive maintenance. This individual should take initiative, possess foresight, and should have a natural desire to take on challenges through innovative and unconventional methods, for they will be pivotal to the success of the company. 
Your Roles and Responsibilities 

Work with the software and machine learning team members to develop the AI Studio App. 
Design, implement and evaluate machine learning experiments. 
Design, implement and test the software written in python, with the support of necessary application frameworks. 
Create documentation for the features implemented. 
Design AIStudio application in a secure manner, following security practices and preventing security incidents. 
Work with Airflow to create and schedule data pipelines or workflows used in AIStudio. 
Create DAGs required for the implementation of AIStudio and also develop the necessary APIs required for communication. 
Work and test different databases to find the best database for each use case. 
Create custom python libraries. 
Experiment with different predictive maintenance algorithms on machine vibration data from rotating equipment such as motors, pumps, turbines, compressors, gearboxes, etc. 
Perform FFT vibration analysis and understand the different types of data and the different techniques used to perform predictive maintenance. 
Automate fault detection algorithms for misalignment, eccentricity, load imbalance, cavitation, bearing failure, impeller issues, and looseness. 
Develop fault preemptive algorithms for faults developing in machines by analyzing frequency domain waterfall plots. 
Use software engineering best practices to ensure a high standard of quality for all of the above activities. 
Put together a roadmap for designing and implementing projects you are working on. 
Participate in code and design reviews to maintain our high development standards. 

Required Experience with Machine Learning and Software Engineering 
AIStudio is a no-code/low-code AI platform that needs knowledge of various machine learning algorithms in order to be built. We seek a candidate with strong past work experience in not only Machine Learning and Python, but relevant machine learning experience in the IoT and predictive analytics domain. In this role, you will have to lead and architect a platform and therefore need to have the following experience: 

Worked with various general machine learning and deep learning algorithms. 
Worked with time-series data and with machine learning algorithms related to time series data like time series forecasting and ARIMA models. 
Have experience in working with various databases like MongoDB and Postgres. 
Must have a good understanding of how to work with different frameworks like flask and have experience in writing various APIs. 
Should have experience in basic cybersecurity knowledge in order to follow security practices and prevent security breaches in developing applications. 
Strong background and experience in Python, and a solid understanding of MATLAB. 
Knowledge of three or more machine learning frameworks among Numpy, Scipy, Scikit-learn, Theano, TensorFlow, Keras, and PyTorch. 
Experience with development environments: e.g. Git or AWS. 
Have experience working with huge data sets. 

Required Experience with Predictive Maintenance 

Should have experience working with rotating machine vibration datasets. 
Hands-on experience working with different algorithms for fault prediction and anomaly detection. 
Digital Signal Processing knowledge of commonly used Transforms such as CTFT, DTFT, DFT, FFT, Z-Transform, Bilinear Transform, DCT, Haar Transform, etc. 

Required Generic Software Aptitude and Qualifications 

Bachelor’s degree or equivalent in any relevant discipline. 
Mandatory specialized knowledge in Machine Learning. 
Strong written and verbal communications skills in English to engage a variety of large audiences, internally and externally. 
Strong analytical and reasoning skills. 
Experience in designing APIs with proper documentation. 
Proven track record of taking ownership and delivering results in a fast-paced, dynamic environment 
Strong leadership capabilities. 
Past experience in building complex applications, either by yourself or as part of a larger team. 

Apply Now! 
Different people approach problems differently. We need that. Datakrew is committed to diversity as well as inclusion. We are an equal opportunity employer and committed to the principles of affirmative action. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, disability status, or any other basis protected by federal, state or local law, ordinance or regulation. 


Please email your application to hr@datakrew.com at the earliest.
Hiring InsightsJob activityPosted 11 days ago"
https://sg.indeed.com/rc/clk?jk=61348be1e4036737&fccid=6576e7250aa78c3c&vjs=3,Data Analytics Engineer,"


Who You'll Work With


     You will be based in Singapore as part of a global data engineering community and you will work in cross-functional and Agile project teams alongside project managers, data scientists, machine learning engineers, other data engineers and industry experts.
    


      You will work hand in hand with our clients from data owners and users to C-level executives.
    


 Who you are


      You are a highly collaborative individual and enjoy solving problems that focus on adding business value. You have a sense of ownership and enjoy hands-on technical work. Our values resonate with yours.
    





What You'll Do


     As a Senior Data Engineer (we are hiring across all seniority levels) in Singapore, you will work in multi-disciplinary environments harnessing data to provide real-world impact for organisations globally.
    


 Own the technical platform for advanced analytics engagements, spanning data science and data engineering work
 Design and build data pipelines for machine learning that are robust, modular, scalable, deployable, reproducible, and versioned
 Create and manage data environments and ensure information security standards are maintained at all times
 Own and be accountable for the delivery of technical work streams while also mentoring and guiding more junior colleagues
 Understand clients data landscape and assess data quality
 Map data fields to hypotheses and curate, wrangle and prepare data for use in advanced analytics models
 Have the opportunity to contribute to R&D projects and internal asset development
 Contribute to cross-functional problem-solving sessions with your team and our clients, from data owners and users to C-



 Our tech stack



      While we advocate for using the right tech for the right task, we often leverage the following technologies: Python, PySpark, SQL, Airflow, Databricks, our own OSS called Kedro, container technologies such as Docker and Kubernetes, cloud solutions such as AWS, GCP or Azure, and more!
    


 What you'll benefit from



 Real-World Impact – No project is ever the same. We work with top-tier clients across multiple sectors, providing unique learning and development opportunities internationally.
    

 Fusing Tech & Leadership – We work with the latest technologies and methodologies and offer first class learning programmes at all levels.
    

 Multidisciplinary Teamwork – Our teams include data scientists, engineers, project managers, UX and visual designers who work collaboratively to enhance performance.
    

 Innovative Work Culture – Creativity, insight and passion come from being balanced. We cultivate a modern work environment through an emphasis on wellness, insightful talks and training sessions.
    

 Striving for Diversity – With colleagues from over 40 nationalities, we recognise the benefits of working with people from all walks of life.
    


 Visit our 
Careers site
 to watch our video and read about our interview processes and benefits.






Qualifications


Degree in computer science, engineering, mathematics or equivalent
 Ability to write clean, maintainable, scalable, and robust code in an object-oriented language, e.g., Python, Scala, Java, in a professional setting
 Proven experience building data pipelines in production for advanced analytics use cases
 Experience working across structured, semi-structured, and unstructured data
 Practical knowledge of software engineering concepts and best practices, inc. DevOps, DataOps, and MLOps would be considered a plus
 Familiarity with distributed computing frameworks (e.g. Spark, Dask), cloud platforms (e.g. AWS, Azure, GCP), containerization, and analytics libraries (e.g. pandas, NumPy, matplotlib)
 Ability to scope projects, define workstreams, and effectively lead and mentor more junior colleagues
 Commercial client-facing or senior stakeholder management experience




Hiring InsightsJob activityPosted 1 day ago"
https://sg.indeed.com/rc/clk?jk=aab9c896073f38d2&fccid=be240c643a8631c5&vjs=3,Machine Learning Engineer,"
Our vision is to transform how the world uses information to enrich life for all. Join an inclusive team passionate about one thing: using their expertise in the relentless pursuit of innovation for customers and partners. The solutions we build help make everything from virtual reality experiences to breakthroughs in neural networks possible. We do it all while committing to integrity, sustainability, and giving back to our communities. Because doing so can fuel the very innovation we are pursuing. 

The Smart Manufacturing and AI team at Micron Technology is looking for an ambitious Machine Learning Engineer. Are you curious, high velocity and ready to solve complex problems? Do you dream in SQL and machine learning models? If so, we want you to join us! Our mission is to enable to deliver industry winning machine learning solutions to power Micron’s dominance in the highly competitive memory solutions market. Qualified applicants will have experience in a variety of data and cloud technologies and have extensive practice modeling data, querying, and deploying scalable data pipelines to execute machine learning models. You will collaborate with Data Scientists, ML Engineers, Data engineers and expert users to build and deploy scalable AI/ML solutions that drive value and insight from Micron’s manufacturing processes and systems. 

Responsibilities include, but not limited to: 

Build and maintain data/solution pipelines that feed machine learning models 
Work in a technical team through development, deployment, and application of applied analytics, predictive analytics, and prescriptive analytics using machine learning and artificial intelligence 
Design and optimize data structures in data management systems (Hadoop, Snowflake, and Cloud platforms) to enable AI/ML solutions. 
Build custom software components and analytics applications 
Create/Maintain CI/CD pipelines of machine learning solutions in the cloud 

Education Qualifications: 

Technical Degree required. Computer Science or Statistics background highly desired 

Minimum Qualifications: 

Experience in building and executing end-to-end ML systems automating training, testing and deploying Machine Learning models 
Familiarity with machine learning frameworks (TensorFlow, PyTorch, scikit-learn, etc.) 
Familiarity with software architecture (data structures, data schemas, etc.). 
Software development skills and the desire to work on cutting edge development in a Cloud environment 
Strong scripting and programming skills in one of the following, Python or Java 
Experience with continuous integration/continuous delivery (CI/CD) tools (Jenkins, Git, Docker, Kubernetes) 
Experience developing Machine Learning or A.I. solutions with either Python, AWS, AZURE, GCP 
3+ years building scalable ETL pipelines 
3+ years of experience with big data processing and/or developing applications and data sources 
3+ years of strong working knowledge of databases (Oracle, MSSQL, Snowflake, or BigQuery) 
Outstanding analytical thinking, interpersonal, oral and written communication skills 
Proficiency in the Microsoft Office suite 
Ability to prioritize and meet critical project timelines in a fast-paced environment 
Self-motivated and team oriented 

Preferred: 

Deep knowledge of math, probability, statistics and algorithms 
Demonstrated ability to study and transform data science prototypes into production solutions 
Knowledge of computer vision and/or signal processing including techniques for classification and feature extraction 


About Micron Technology, Inc. 
We are an industry leader in innovative memory and storage solutions transforming how the world uses information to enrich life for all . With a relentless focus on our customers, technology leadership, and manufacturing and operational excellence, Micron delivers a rich portfolio of high-performance DRAM, NAND, and NOR memory and storage products through our Micron® and Crucial® brands. Every day, the innovations that our people create fuel the data economy, enabling advances in artificial intelligence and 5G applications that unleash opportunities — from the data center to the intelligent edge and across the client and mobile user experience.   To learn more, please visit micron.com/careers   Micron is proud to be an equal opportunity workplace and is an affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, age, national origin, disability, protected veteran status, gender identity or any other factor protected by applicable federal, state, or local laws. 
 Please note that in order to assist in providing a safe and healthy workplace for all Micron team members, new employment offers for jobs based in India, Malaysia, Singapore, and the U.S., are contingent upon the applicant’s provision of a copy of their COVID-19 vaccination document to Micron on a confidential basis prior to their scheduled start date confirming that they have completed the COVID-19 vaccination process, subject to any written request for medical or religious accommodation and to the extent permitted by applicable law. 
 For US Sites Only: To request assistance with the application process and/or for reasonable accommodations, please contact Micron’s People Organization at hrsupport_na@micron.com or 1-800-336-8918 

Micron Prohibits the use of child labor and complies with all applicable laws, rules, regulations, and other international and industry labor standards. 

Micron does not charge candidates any recruitment fees or unlawfully collect any other payment from candidates as consideration for their employment with Micron.

Hiring InsightsJob activityPosted 30+ days ago"
https://sg.indeed.com/rc/clk?jk=c5cecf5e225b9e67&fccid=02b60f4bd4aefc2f&vjs=3,Senior Machine Learning Engineer,"Job detailsSalary$6,000 - $12,000 a monthJob TypeFull-timeFull Job Description
COMPANY DESCRIPTION 

  NE Digital is the digital, data and technology organization that serve as a center of excellence to drive digital transformation for our group of NTUC Social Enterprises to meet the critical social needs of Singapore's community. Delivering innovative products and solutions, we empower our people to lead a better and meaningful life through digital services in the area of daily essentials, health and community care, childcare and education as well as financial services. 
 


The Team 

We believe that diversity is key to driving an innovative, cohesive, productive and fun workplace! Hence, at NE Digital our people join us from all around the world. Be sure to be soaked in an environment with different ethnic groups driving innovation and injecting some creative juice as one! 
Contributing to a social purpose through technology, our team of passionate and dedicated folks are spread into different social enterprises such as NTUC Fairprice Group, NTUC First Campus, NTUC Health and among others! 
Creating technologies that impacts! 

RESPONSIBILITIES 
NE Digital is currently hiring for a senior machine learning engineer to join our data science team in the Center of Excellence. 
Responsibility: 

Generally building, deploying, maintaining, retraining, and optimizing machine learning systems 
Work with data scientists and domain experts to design the ML workflow, deployment strategy, and productionalize machine learning application/service (batch/real-time) to solve business challenges. 
Run machine learning UAT, Testing, and experiments, perform basic statistical analyses and refine the test results, and report findings 
Proactively monitor and identify the technical risk of the ML application/service and influence the relevant stakeholders in their resolutions 
Establish, apply and maintain best practices and principles of machine learning engineering. 

QUALIFICATIONS 

Bachelor/master in computing or any related discipline with at least 5 years of working experience 
Experience in cloud computing platforms such as AWS, GCP, and Azure. 
Experience working with machine learning techniques, frameworks, and applications. 
REST/Web API development and management. 
Software development experience through hands-on coding in a general-purpose programming language such as Python, Java, and Go, etc; 
Experience in writing production-level code and familiarity with CI/CD procedures. 
Experience with relational databases and non-relational databases e.g Cloud SQL, big query and Redis, etc. 
Demonstrate end-to-end understanding of applications (including, but not limited to, the machine learning algorithms) being created. 
Self-motivated, proactive, and passionate about technologies and solving challenging problems 
Good communication skills and strong team player, Seek First to Understand, Then to Be Understood 
Please note that your application will be sent to and reviewed by the direct employer - NE Digital
Hiring InsightsJob activityPosted 1 day ago"
https://sg.indeed.com/rc/clk?jk=804333b6ebfed71e&fccid=dc07d054b5028733&vjs=3,"Sr Engineer, Machine Learning & AI","Job detailsJob TypeFull-timeFull Job Description
Job Summary: 
Build and improve machine learning and analytics platform. Work with data scientists to create, optimize and productionize of machine learning models for various business units within the organization. Keep innovating and optimizing data and machine learning workflow to enable data-driven business activities at large scale.


 Essential Duties and Responsibilities:

Participate and contribute to a team of 3-4 Data/Machine Learning/AI Engineers focused on high mix/low volume manufacturing
Able to integrate data from Automation/Inspection/Packaging/Robotic machines and enable data collection from IoT devices on legacy machines and processes for Machine Learning and AI solutions
Build and maintain data/solution pipelines that feed machine learning models
Work in a technical team through development, deployment, and application of applied analytics, predictive analytics, and prescriptive analytics using machine learning and artificial intelligence
Design and optimize data structures in data management systems (Hadoop, Snowflake, and Cloud platforms) to enable AI/ML solutions


Build analytics platform components to support data collection, exploratory, and integration from various sources being data API, RDBMS, or big data platform.


Build custom software components and analytics applications
Create/Maintain CI/CD pipelines of machine learning solutions in the cloud
Update job knowledge by studying state-of-the-art development tools, programming techniques, and computing equipment; participating in educational opportunities; reading professional publications; maintaining personal networks; and participating in professional organizations
Protect operations by keeping information confidential
Collaborate with other automation team members to define requirements, develop, and test solutions for ML and AI capable



 Knowledge, Skills and Abilities: 

Experience and interest in working with: Python, C++, R.
Statistical concepts like Mean, Standard Deviations, and Gaussian Distributions along with probability theory for algorithms like Naive Bayes, Gaussian Mixture Models, and Hidden Markov Models are necessary
Competence in understanding Signal Processing and the ability to solve several problems using Signal Processing techniques is crucial
Understanding of algorithms theories: Gradient Descent, Convex Optimization, Lagrange, Quadratic Programming, Partial Differential equation, and Summations
Understanding of Neural network architectures to counter Translation, Image Processing and Speech Recognition
Hands-on experience building ML, DL models using Sci-Kit Learn, TensorFlow, PyTorch
Experience in CNN, RNN, NLP, BERT architectures.
Exposure to open source MLOps tools like MLFlow, DVC
Exposure to Amazon SageMaker, Google AutoML
Hands-on experience in using Python libraries NumPy, Pandas, SciPy
Hands-on experience in GitHub, GitLab for code versioning and deployment
Exposure to SPC applied in manufacturing industry
Fluent communications in explaining AI and ML concepts to different level and non-technical audience
Exposure to MES, SAP and PLM system will be an advantage
Must have the ability to work under deadline pressures and meet project objectives within a reasonable schedule


Passion about machine learning and data-driven intelligence system
Excellent communication and presentation skills in English
Team player, self-starter, ability to work on multiple projects in parallel is necessary


Strong work ethic. Fast learner with energy and enthusiasm
Perform other duties as assigned



 Educational/Certification Requirement: 

Masters/Bachelors in Computer Science, Computer Engineering, Statistics, Applied Mathematics, or related disciplines

Experience Requirement: 

Work Experience: Minimum 5-Years’ experience; Ideal candidate should have 9+ years in the related field
2 years+ in a role responsible for, or heavily involved in a data science team, developing Machine Learning and artificial intelligence strategy

Hiring InsightsJob activityPosted 30+ days ago"
https://sg.indeed.com/rc/clk?jk=3a55fa5521d50066&fccid=b4c06e8a712feddf&vjs=3,Research Engineer (Machine Learning and Operations Research),"Job detailsJob TypeFull-timeFull Job Description
Date: 20-May-2022 
Location: Kent Ridge Campus, SG 
Company: National University of Singapore 




Job Description





Construct mathematical models for various resource allocation problems.
Design, empirically evaluate, and theoretically analyze online algorithm for resource allocation problems under model uncertainty.
Conduct literature research and extract relevant works to proposed model.
Cleaning real-life datasets, and explore the possibility of evaluating the proposed algorithms with these cleaned datasets.
Potentially involved in industrial projects relating to the proposed models





Job Requirements





Bachelor’s Degree in Industrial Engineering, Mathematics, Computer Science or related field.
Proficiency with Python or similar programming language.
Well versed in optimization and applied probability.
Keen interest in conduct research on Machine Learning / Operations Research.
Proficiency in scientific writing.
Capability to communicate clearly and succinctly





Covid-19 Message


 At NUS, the health and safety of our staff and students are one of our utmost priorities, and COVID-vaccination supports our commitment to ensure the safety of our community and to make NUS as safe and welcoming as possible. Many of our roles require a significant amount of physical interactions with students/staff/public members. Even for job roles that may be performed remotely, there will be instances where on-campus presence is required.
In accordance with Singapore's legal requirements, unvaccinated workers will not be able to work on the NUS premises with effect from 15 January 2022. As such, job applicants will need to be fully COVID-19 vaccinated to secure successful employment with NUS.




 More Information


 Location: Kent Ridge Campus
Organization: College of Design and Engineering
Department : Industrial Systems Engineering and Management
Employee Referral Eligible: Yes
Job requisition ID : 14530





Hiring InsightsJob activityPosted 30+ days ago"
https://sg.indeed.com/rc/clk?jk=d20b4605e1490b9f&fccid=7a052e6721c8e04f&vjs=3,Machine Learning Engineer,"Job detailsJob TypeFull-timeFull Job Description










Position Title











Machine Learning Engineer – Accounting Firm













Description











3E Accounting Singapore is currently looking to appoint a Machine Learning Engineer to join their company digital R&D team in Singapore office.
3E Accounting Pte Ltd aims to be the leading corporate service provider and top accounting firm in Singapore providing One-Stop Solution services for our clients.
3E Accounting Pte Ltd, Singapore is the global headquarters of 3E Accounting International, an International Accounting network with a global presence in more than 80 countries worldwide.
Our Mission To offer the Three Es: efficiency, effectiveness and economy, all part of our One-Stop Solution services for our clients.
Our Vision The World’s leading corporate service provider, offering services beyond excellence.
Remuneration is commensurate with qualifications and work experience. Qualified and interested candidates should email their resume to info@3ecpa.com.sg
Please state your current and expected salary.













Job Responsibilities












Design machine learning solutions
Develop machine learning application according to requirements
Develop, improve and maintain the server software architecture for data transfer/population from database Centre via cloud etc.
Any other ad-hoc duties as required or assigned














Requirements












Degree in Computer Science, Information Technology or related degrees
Proven technical experience as a Machine Learning Engineer or similar role
Basic knowledge in data structure, data modeling and software architecture
Familiar with Machine Learning frameworks and libraries


















Hiring Organisation





Employment Type Full Time




Industry Accounting Firm




Job Location  51 Goldhill Plaza #07-10/11, 308900, Novena, Central, Singapore




Working Hours  Mon – Fri: 9:00 to 18:00




Base Salary  S$ 3500 – S$ 6000




Date Posted  April 20, 2022




Valid Through  May 31, 2022



Apply now









Hiring InsightsJob activityPosted 30+ days ago"
https://sg.indeed.com/rc/clk?jk=c3d296a9ab0af49d&fccid=34a35bd727922544&vjs=3,"Sr Engineer, Machine Learning & AI","Job detailsJob TypeFull-timeFull Job Description

Job Summary: 
Build and improve machine learning and analytics platform. Work with data scientists to create, optimize and productionize of machine learning models for various business units within the organization. Keep innovating and optimizing data and machine learning workflow to enable data-driven business activities at large scale.

 Essential Duties and Responsibilities:

 Participate and contribute to a team of 3-4 Data/Machine Learning/AI Engineers focused on high mix/low volume manufacturing
 Able to integrate data from Automation/Inspection/Packaging/Robotic machines and enable data collection from IoT devices on legacy machines and processes for Machine Learning and AI solutions
 Build and maintain data/solution pipelines that feed machine learning models
 Work in a technical team through development, deployment, and application of applied analytics, predictive analytics, and prescriptive analytics using machine learning and artificial intelligence
 Design and optimize data structures in data management systems (Hadoop, Snowflake, and Cloud platforms) to enable AI/ML solutions


 Build analytics platform components to support data collection, exploratory, and integration from various sources being data API, RDBMS, or big data platform.


 Build custom software components and analytics applications
 Create/Maintain CI/CD pipelines of machine learning solutions in the cloud
 Update job knowledge by studying state-of-the-art development tools, programming techniques, and computing equipment; participating in educational opportunities; reading professional publications; maintaining personal networks; and participating in professional organizations
 Protect operations by keeping information confidential
 Collaborate with other automation team members to define requirements, develop, and test solutions for ML and AI capable


 Knowledge, Skills and Abilities: 

Experience and interest in working with: Python, C++, R.
 Statistical concepts like Mean, Standard Deviations, and Gaussian Distributions along with probability theory for algorithms like Naive Bayes, Gaussian Mixture Models, and Hidden Markov Models are necessary
 Competence in understanding Signal Processing and the ability to solve several problems using Signal Processing techniques is crucial
 Understanding of algorithms theories: Gradient Descent, Convex Optimization, Lagrange, Quadratic Programming, Partial Differential equation, and Summations
 Understanding of Neural network architectures to counter Translation, Image Processing and Speech Recognition
 Hands-on experience building ML, DL models using Sci-Kit Learn, TensorFlow, PyTorch
 Experience in CNN, RNN, NLP, BERT architectures.
 Exposure to open source MLOps tools like MLFlow, DVC
 Exposure to Amazon SageMaker, Google AutoML
 Hands-on experience in using Python libraries NumPy, Pandas, SciPy
 Hands-on experience in GitHub, GitLab for code versioning and deployment
 Exposure to SPC applied in manufacturing industry
 Fluent communications in explaining AI and ML concepts to different level and non-technical audience
 Exposure to MES, SAP and PLM system will be an advantage
 Must have the ability to work under deadline pressures and meet project objectives within a reasonable schedule


 Passion about machine learning and data-driven intelligence system
 Excellent communication and presentation skills in English
 Team player, self-starter, ability to work on multiple projects in parallel is necessary


 Strong work ethic. Fast learner with energy and enthusiasm
 Perform other duties as assigned


 Educational/Certification Requirement: 

Masters/Bachelors in Computer Science, Computer Engineering, Statistics, Applied Mathematics, or related disciplines

 Experience Requirement: 

Work Experience: Minimum 5-Years’ experience; Ideal candidate should have 9+ years in the related field
 2 years+ in a role responsible for, or heavily involved in a data science team, developing Machine Learning and artificial intelligence strategy


Hiring InsightsJob activityPosted 30+ days ago"
